247	6068	12
17394	5417	0
30797	3599	2
103	6166	28
16703	5183	0
14	2587	17
13191	3621	7
4465	2635	5
1391	5797	4
2057	5314	5
8743	5315	20
111	102	4
290	1663	10
2460	9839	9
5186	6805	5
12	7101	5
142	3606	7
12	2609	13
30290	5571	26
9626	3216	10
266	5789	8
121	1926	14
142	7230	5
1147	5857	6
17178	9155	6
148	5935	9
954	1612	11
32551	1198	22
34318	5396	12
139	5468	1
158	9049	3
12621	9995	6
104	2752	24
239	2993	18
119	9378	23
365	5573	9
142	1729	4
8668	1273	7
1044	3890	19
27332	6275	22
116	1537	23
102	431	7
292	9736	15
15901	8546	5
2056	2782	9
1418	2767	44
33045	5325	2
101	294	2
1004	7505	20
14	1282	16
17940	7621	3
117	7246	10
103	4388	3
177	4674	9
13999	1197	3
141	5536	16
15863	4375	5
21133	3567	6
812	5838	5
4453	9390	19
12	9825	3
615	6601	11
23771	7784	16
2894	8407	9
101	3242	15
106	3226	6
515	4638	7
120	15	6
4434	9557	14
59	7701	9
509	3213	13
34794	4929	20
8502	7803	2
2731	7580	4
6262	1437	13
1668	4514	4
27946	4446	6
15659	166	15
10221	9137	4
85	2123	14
695	2203	14
116	2088	4
7607	8709	5
277	6045	19
125	9419	14
104	706	21
1998	1711	1
1003	159	5
807	437	13
456	2621	9
8	5582	5
6428	9072	11
3675	3502	8
34021	8604	11
1783	7861	19
1930	3483	8
6613	7093	6
318	1962	4
6973	2618	8
164	5065	0
14	1703	14
124	5492	17
101	3977	7
175	3295	4
112	3312	7
398	5234	2
104	7975	12
7358	8369	2
14	913	33
14	3966	38
4011	5110	2
270	1566	8
2878	9482	20
403	1244	9
175	9684	4
1173	6391	11
1078	7159	7
10544	4650	4
9	1427	15
106	24	15
26328	8728	3
4684	9400	15
131	9739	1
4538	3700	17
103	3982	8
24894	7979	31
7203	841	13
104	1732	7
12	6123	22
1427	6591	1
30969	1745	3
13758	2396	7
8937	7135	8
14	7429	19
103	3114	2
12091	3574	17
1650	2819	1
101	1090	14
2672	6366	0
112	9909	1
115	4000	0
9195	7860	31
101	9995	1
14	4909	20
1752	3604	8
191	1868	9
122	4148	6
125	3726	8
115	3431	0
7944	2614	4
102	9831	24
460	1465	7
1094	5458	17
142	8428	7
5046	5471	0
104	6496	8
410	6460	12
107	1397	11
27717	5231	11
14247	1399	13
268	9995	11
911	3005	17
103	3401	8
134	8315	3
25935	7363	6
1169	305	15
243	94	0
8446	6832	3
139	9430	20
634	8523	0
12	6759	27
21577	2110	3
1316	1627	18
14	2433	13
2946	761	27
108	4892	9
14	837	20
25315	9472	23
28860	2966	13
137	8122	24
151	4505	24
135	1979	0
299	7774	5
2232	2973	2
8510	2464	8
154	4144	13
14	1839	28
103	9730	10
1470	1004	17
108	308	11
14	8559	17
16	8463	3
35866	3876	6
13021	1474	15
12	4258	22
12	203	2
1863	8967	7
18468	1	8
139	8670	2
12	2349	7
3377	6183	21
34545	1951	10
404	5236	25
163	4771	2
2092	2699	14
14	4687	10
141	2020	8
1586	9497	17
114	363	3
189	6751	18
120	5038	2
900	6671	23
118	2019	4
347	3905	3
143	2720	9
955	9448	4
443	5141	0
395	3405	23
14	1612	22
1897	3734	2
106	3665	7
106	8917	19
527	9590	29
247	7692	4
269	4966	13
1268	804	10
101	8356	12
14	4940	27
18175	7098	6
133	3829	18
57	1915	26
7860	235	12
109	6776	7
9654	6620	9
198	106	1
14	6675	37
116	9377	5
30209	3063	7
142	8778	8
135	2070	0
1042	9404	8
4519	4184	6
114	3073	3
34496	8162	17
129	2720	0
108	4190	14
141	6310	10
174	5789	12
12	3942	2
8	7616	9
133	3699	4
154	7159	5
1295	4080	3
120	5697	13
890	5281	15
27872	6390	12
191	4585	26
124	6993	3
678	9037	38
16127	5127	1
12	2018	25
102	2465	11
34965	8944	11
129	1614	19
14	8301	20
146	9958	11
219	5641	5
14	6990	22
33497	1153	6
104	2058	13
3498	3196	5
118	4708	11
34275	5147	10
183	3217	20
8	4299	6
27330	7530	2
20171	9365	4
14619	9615	21
16	3784	4
186	8666	0
15093	5390	17
14	930	13
2423	8611	9
101	9514	12
103	6798	5
131	3587	16
122	9276	18
39	7638	8
35415	4977	15
118	8353	12
108	6236	3
7388	2665	15
175	3959	15
102	71	14
1762	7969	5
253	3721	7
14879	3450	0
5028	6457	8
510	373	9
10700	1131	8
27746	9559	19
16092	9332	5
18301	4291	5
22488	7132	0
14	8193	14
189	7580	5
203	3283	6
290	9889	12
5100	1562	16
104	1736	6
12432	8930	5
12	7366	18
578	5385	13
4220	3287	9
102	2826	17
308	4969	2
216	387	0
128	6726	10
858	5258	4
1891	2087	4
121	414	19
138	9563	15
611	5086	22
1488	3374	6
103	3809	3
1618	7855	5
803	7991	28
1516	7000	17
148	1233	20
759	9831	18
8	1479	10
8	5195	2
513	7966	6
14	265	23
6201	2814	20
629	3744	0
14	2600	18
21767	779	11
127	6507	5
12	9507	4
12	3689	18
12	8941	6
648	1218	0
23281	1554	3
28751	6746	13
283	9816	29
1206	3121	13
396	835	13
1991	429	7
103	7817	3
146	6305	5
124	2615	7
1654	2410	13
7820	6138	6
12	3112	4
220	7683	20
192	1728	6
12368	5493	3
6284	5914	11
101	2086	10
101	4747	7
1168	7708	16
4142	1066	4
24389	7239	15
30668	7332	22
14	8009	16
102	9993	7
32546	8061	1
150	6523	3
12	3823	4
145	5758	35
107	3807	13
102	7140	7
24462	4410	13
12	3850	24
2	1715	21
25664	6963	4
105	711	28
13707	1661	1
929	200	14
101	5096	13
106	3771	11
149	2195	13
9244	5668	3
6679	1287	1
2920	4971	24
8936	992	20
2720	1708	21
10427	7319	9
1214	4675	13
2	1919	15
23900	4846	4
927	4743	16
14	423	19
14	3400	20
129	2816	0
117	7175	23
148	2421	11
358	8783	2
107	445	6
1699	9247	10
28545	8412	16
6819	5839	22
915	7988	7
22639	7891	10
4981	841	18
136	4150	2
2677	879	8
14	5007	17
5091	7061	10
159	7967	14
117	2052	11
117	6536	3
14	998	5
329	2870	4
12	9321	8
1449	6086	1
24617	7002	9
10212	5	5
471	2628	8
27524	7923	11
242	3760	4
283	9264	13
59	9821	10
128	1356	1
150	312	8
544	393	5
286	4448	20
10340	4209	26
9696	551	19
32188	7682	15
125	8586	5
266	4873	13
899	9601	10
125	1583	20
188	7421	1
937	277	6
121	2711	4
139	8344	15
59	1143	15
3156	2371	3
302	2725	20
34092	286	27
12	687	19
108	4921	14
138	9366	1
402	5848	4
193	4800	0
129	2503	0
161	1960	9
138	8117	3
14	3983	20
1994	7726	9
19357	4043	4
229	3991	7
9	191	10
397	1316	7
731	7084	7
1281	2542	21
161	5034	1
235	544	4
102	7300	1
260	1591	7
35263	979	16
12	6147	10
616	7495	0
321	5601	7
1322	327	1
14	3691	28
157	6128	0
12059	9040	17
309	6275	17
29626	8018	7
136	5560	2
427	9791	0
918	2580	12
25963	4371	19
102	4937	26
4975	6577	4
2377	1274	9
5318	8889	11
3345	4615	12
24787	360	23
1666	7106	3
101	8579	14
209	7082	0
1354	2592	1
14	2246	20
481	9747	17
124	1654	4
12478	3409	9
1318	5855	13
30738	7910	5
12	5028	25
2032	2339	24
3998	460	1
16397	1129	15
101	8553	2
127	7023	15
102	5676	2
8	6981	19
4644	7031	12
5041	967	7
59	4696	11
19243	7788	6
103	2859	11
448	4707	17
140	7112	2
301	4946	13
3996	4353	3
176	6158	9
28690	1097	1
113	1076	9
2318	1152	13
1617	298	16
356	2899	11
147	1427	4
101	6860	22
127	8495	7
113	665	1
102	6148	5
12	7526	18
780	7218	29
45	1998	0
155	4479	8
110	4826	9
8309	746	6
1765	9615	20
1839	8765	22
102	6724	7
26698	1158	14
113	8535	12
1096	6035	2
1764	6119	13
118	5506	27
626	6449	6
754	5850	0
250	775	4
2367	5063	7
948	3199	12
30065	6641	5
136	9843	1
673	2184	24
31331	9094	16
3653	2748	8
2311	1794	15
4742	8323	3
153	1882	3
176	548	6
18348	1306	1
14	2794	12
21000	1632	6
361	7908	4
101	259	5
4509	202	13
108	1266	2
10250	2701	22
101	8333	10
116	15	14
109	4464	4
837	5433	4
1087	5132	6
646	6670	3
112	8629	28
8357	7227	2
14	9960	14
110	977	3
1378	1001	5
14	3490	24
4050	4983	5
345	7499	9
561	4224	0
12	6703	18
20127	7390	3
1318	9145	6
11826	2949	1
16685	4318	18
194	9007	7
154	8762	1
344	3810	17
34180	1715	14
5251	8210	14
12	100	18
4213	4673	11
26633	7143	22
105	1225	5
2028	6230	11
123	507	9
1320	6959	21
101	5069	10
4940	2367	10
3493	9299	21
283	1909	3
251	1897	17
12	549	4
232	1059	0
15088	616	11
1234	5039	5
153	8150	3
29985	2697	11
121	9881	7
110	8477	11
15538	4471	8
1591	4905	7
363	2510	10
31288	7561	2
12310	6510	11
105	9194	2
955	8812	10
21536	6288	5
20760	1733	5
572	8599	8
16	6661	7
1664	1921	9
1413	2273	13
59	2864	3
8	6501	10
1291	7071	13
102	2186	8
530	6833	21
14	2125	23
2333	391	1
33490	4287	7
35775	3959	13
871	1988	4
108	697	7
3819	6155	6
113	5757	4
6009	1635	22
784	4027	3
121	1652	2
119	835	14
14	5998	26
10134	8304	8
106	758	9
7563	1306	1
13313	8540	6
665	7096	10
14199	4776	13
111	4604	8
128	4838	2
16841	3593	12
113	9279	1
2150	1007	6
17052	5531	15
14	4868	18
337	7118	6
111	6300	27
109	5855	9
969	2809	5
12	9004	9
111	3899	13
285	4472	7
10445	1381	12
36006	3580	1
117	5931	7
13311	2426	22
2206	6402	9
23635	1757	16
106	6365	18
142	5738	14
9	3966	16
212	6080	3
7335	3078	6
3534	1910	22
249	6466	3
34365	4208	2
5667	1353	10
106	8639	6
103	2153	12
101	5699	10
179	2220	3
2527	8248	4
101	3018	9
115	3271	0
30750	7285	3
110	6960	13
2476	3987	6
1589	9500	16
34927	2636	23
102	9133	16
14	165	22
147	9942	10
236	462	9
108	9941	18
6142	9557	23
127	1670	23
101	6848	23
524	8493	0
215	2477	2
8870	2768	2
101	1606	4
151	215	14
270	7122	23
189	1337	3
410	5365	29
2	1822	0
101	556	12
34828	433	1
115	3584	0
797	578	6
23053	6955	38
16	2695	11
157	6237	0
6856	8137	6
669	3148	28
12	4192	8
695	5585	7
834	6051	10
222	4141	0
102	5351	3
110	5821	20
12	9392	40
534	7062	10
115	2958	0
1369	7869	5
4004	5073	3
8	3177	6
3418	5376	1
102	6728	6
11166	1713	5
334	6112	5
103	5827	7
1448	9679	23
24357	1479	6
231	3823	5
105	6598	16
21925	6323	10
11075	906	3
237	8930	20
12	1571	22
12	8582	7
118	6095	12
16531	7333	9
269	9708	5
4312	9580	15
269	3460	15
358	1869	8
16695	9535	18
8402	173	8
149	6014	31
101	3552	3
146	9696	4
117	963	3
3991	921	12
165	1231	1
300	5812	10
14	6665	15
141	8899	5
14	4301	22
114	8367	2
383	5108	1
683	1788	4
3035	8175	10
34085	3200	20
23184	3407	6
102	5353	5
6331	2016	5
9	1660	31
12	8585	21
59	2608	1
17137	4509	9
864	7998	3
145	2467	14
4981	3464	10
119	2403	29
173	6614	8
212	5703	3
4192	383	21
33424	4519	9
199	4848	1
107	6462	20
109	9785	4
187	2610	18
16256	786	35
30594	3871	4
2604	1583	0
767	7739	2
25761	2936	9
2	3696	21
36098	5569	12
14	334	12
365	8751	24
18220	9115	1
20005	6589	0
13416	8424	7
373	955	2
12	3182	11
1535	1006	8
114	8652	8
85	8773	18
106	9877	14
16791	5203	0
117	6497	28
8949	1388	13
14	6215	11
21997	8380	7
16752	4084	1
122	22	8
12	9573	11
57	1873	15
528	2646	10
348	4448	2
140	3628	5
107	789	15
26647	9030	11
110	6526	9
163	7461	3
124	9552	2
651	5582	12
113	6321	9
1000	9544	16
244	4183	6
57	1268	17
126	4556	3
32678	2300	11
117	7854	10
2	536	16
513	415	12
774	4585	12
8	3332	10
1560	7623	9
6279	4567	4
4908	6734	4
10161	2228	10
33323	2102	18
156	8062	0
23338	4881	10
5979	6216	6
57	601	25
187	8149	6
270	8119	13
102	8897	8
15588	7436	4
29867	9823	0
343	7717	8
14	2829	23
139	6995	6
151	6015	10
1907	6024	6
417	9614	4
113	3124	3
334	6126	3
516	6359	2
1114	671	9
5947	8024	8
146	4929	13
14	5167	14
101	1964	10
107	2137	4
599	9039	8
12	1158	10
1863	2284	7
2812	5748	12
190	3288	8
122	2906	3
4652	931	9
5718	9408	28
8395	9919	16
136	6774	10
119	4225	2
102	4649	3
4192	5052	15
148	2068	6
1025	9020	5
128	4841	16
674	4262	20
797	8908	11
1616	3911	2
411	8797	28
4223	9692	0
105	9188	4
11875	4570	6
309	1607	7
101	6057	4
2944	8665	14
103	5381	17
116	7265	22
773	2158	1
285	4918	3
59	2553	5
935	5111	15
2161	9746	13
14	7459	7
103	3561	10
2317	3437	7
2240	4323	1
14175	5429	13
4047	149	15
151	6589	1
110	3005	19
122	8562	11
297	8383	18
4926	8352	9
12	9615	7
991	5369	11
2580	5909	20
136	1078	13
14	4557	20
115	3975	0
33948	2521	4
128	519	6
104	7040	8
28867	3427	2
104	5770	19
695	5016	5
1561	3084	19
101	2984	21
296	3736	0
14	3689	27
115	3392	0
818	9388	15
102	9167	12
120	9410	5
31436	8947	6
15577	3320	4
2167	1545	10
14	1772	20
17376	4574	4
12	7479	34
173	1209	6
14	33	7
105	2121	11
123	6969	13
108	8607	1
112	4315	3
101	9120	4
29438	616	4
1367	7753	0
33754	4686	21
104	3143	5
1180	7906	18
1258	7196	5
186	8701	0
122	2648	6
208	7138	0
11155	6344	11
15995	7895	3
10269	1355	11
102	1741	6
12	5062	5
2172	6987	23
4875	8263	15
25785	584	11
185	7191	12
288	1195	6
12	5839	7
12	1859	15
107	7646	11
124	760	6
1426	1592	19
2886	3070	2
125	4587	10
5605	6050	20
116	1579	2
269	8451	8
6741	2484	2
133	7866	18
110	7420	8
120	9379	10
130	5960	5
290	8262	10
4095	8724	5
440	9105	13
207	1927	23
9263	6597	28
356	2174	5
101	8138	6
527	1338	14
1138	3460	21
1033	4	3
187	2745	17
551	8408	14
449	900	13
29717	718	9
14	4971	27
103	5064	2
13841	2438	1
155	3889	9
14442	3858	12
2752	1324	6
20134	4882	13
14	4750	7
129	2695	0
169	7862	6
549	4711	14
149	8063	1
16771	2911	4
1435	6287	2
102	2146	3
118	3424	6
29491	2701	6
394	4684	19
1748	9859	1
114	8519	11
8796	6043	9
26423	6368	6
1135	8882	21
106	9758	13
85	5955	2
12	1413	27
111	1302	11
104	3591	7
122	6096	17
30642	3085	7
4750	4363	4
112	5012	17
106	1914	14
22957	412	11
6133	7844	4
116	8198	1
59	9719	6
113	9853	4
107	4856	8
14	9623	35
1628	4405	10
1758	1047	7
14	8516	16
101	9568	2
160	9012	4
145	5570	4
465	2116	3
2211	2178	1
104	4559	18
12	4460	11
140	7269	8
144	7366	17
787	190	0
771	8709	6
137	5908	22
24942	753	11
399	6939	6
229	4894	6
2200	5018	11
242	593	5
267	2666	10
114	1322	10
225	9910	26
1465	6350	8
12	8780	16
9	9209	23
2274	9497	21
101	6053	5
476	7750	1
188	7732	7
321	6535	4
141	8591	4
609	5660	3
18798	4754	5
102	1284	2
120	4997	3
113	1233	23
22981	6853	8
6023	7787	14
27842	8418	1
774	4040	4
14670	1425	12
124	8048	17
101	579	5
191	8708	13
1046	8666	11
113	4406	3
431	4832	5
18387	9822	6
7854	2133	13
19403	8887	1
6139	3302	7
103	4806	6
106	6036	24
231	7014	12
3766	347	15
3577	6149	11
12	4587	9
12	8204	18
313	9941	15
1898	144	13
16877	2245	9
139	5241	4
124	9116	5
122	6649	2
20424	8536	10
103	7855	23
15248	1182	10
106	3519	3
245	9851	22
103	5029	12
103	1511	6
22427	6573	9
110	4506	9
460	5627	18
1163	2394	13
216	420	0
12	1390	3
45	3013	13
202	2768	11
9254	9590	3
104	6895	3
104	5632	4
85	9152	21
764	5342	9
139	6645	9
104	3245	9
6604	7343	15
19960	5208	2
101	1315	3
2872	1745	23
1180	8333	14
105	6371	21
14	1737	19
248	2055	26
104	9771	5
353	413	1
157	6103	0
481	3101	13
30359	7450	9
2	1147	7
132	4560	5
108	5428	4
14	2363	37
220	203	3
199	4671	10
174	1553	6
11554	2317	4
9	8309	15
12	6883	10
348	4619	3
116	4878	8
32800	9872	2
117	1897	18
14	2885	30
155	7152	11
167	2021	8
21739	9596	29
427	9752	0
19613	4521	25
205	1623	3
101	6791	12
105	6692	21
159	7900	6
20882	4882	16
191	2754	3
136	5691	8
16	928	3
209	7053	0
109	2385	19
129	2855	0
899	8971	2
3553	3193	18
1532	6003	16
12	1061	27
114	6240	3
5464	7872	0
378	6208	7
8050	2930	7
10572	3662	18
634	4712	8
7086	1333	5
5987	4245	6
5172	860	2
233	521	3
492	2785	10
101	6028	3
110	7964	10
14	8557	22
125	2029	8
101	7786	6
151	5140	11
118	4288	3
9	4336	10
4733	2868	16
104	7433	19
59	58	7
12	5771	15
284	60	10
14	4811	27
134	8761	6
132	2940	28
129	2528	0
370	125	29
6001	1618	2
1350	5978	0
102	7495	9
1298	5621	13
1614	4132	14
505	6030	14
34773	7765	5
101	3405	20
34087	4924	10
598	2799	5
195	4420	5
106	119	6
14	8739	16
397	5669	1
192	8741	23
7677	4974	5
4150	8405	0
4902	5012	11
330	8183	7
314	5658	5
250	2624	23
132	3609	4
134	4469	7
110	8182	6
1520	5068	14
1954	7736	23
11120	1213	7
27862	3227	4
116	5293	4
2893	7763	4
113	1172	11
295	7066	3
12	8071	6
3369	4125	6
118	5318	17
31364	8642	5
135	8304	12
137	1401	8
262	6027	6
103	904	16
822	7987	10
146	907	8
12	5890	9
139	8850	3
107	8475	25
31479	5078	9
1823	7292	0
12	8846	14
104	7973	11
2170	675	26
14	9025	14
2090	1154	26
14	6242	12
1086	4545	0
32479	3847	22
1092	9683	8
12	4392	3
59	9751	4
460	2937	11
8600	3101	16
101	6601	10
134	7453	2
14	8421	4
723	6340	0
103	2507	11
3019	7285	19
137	9328	5
114	1390	2
109	6897	3
166	2280	3
12	6350	6
121	3184	2
12	7936	4
8748	2982	12
187	6004	26
6934	520	7
12	9197	4
1613	194	4
14	4484	9
136	9178	1
35439	8200	5
187	8953	9
116	1478	21
109	798	9
7741	8470	12
107	273	5
12	3534	11
223	4502	0
106	2069	16
217	9642	0
8712	7183	11
125	4167	11
4343	7882	3
199	1137	1
5820	904	19
510	6841	9
104	7840	12
5826	4264	14
8246	7914	11
23934	8910	9
14	9455	23
12225	8521	11
14	687	26
255	4624	9
167	2787	18
14	8195	9
45	6927	8
2937	913	32
111	7065	7
14	209	33
132	8381	9
6144	5266	3
5061	7134	12
623	8402	2
32419	8657	22
297	9917	10
23428	4820	6
122	4860	20
14	6945	31
6582	1252	4
585	8345	12
101	1548	10
16	9224	7
101	7329	7
4985	548	22
1138	3823	20
34233	946	6
2657	5718	7
2568	459	0
154	3868	18
9	8475	16
140	8365	15
148	4981	17
118	7203	5
168	6184	20
14	7273	11
6033	5519	15
3987	1344	4
35361	2936	20
599	5290	11
121	1619	2
102	8614	8
23823	9990	18
21962	2548	3
14	843	18
736	4822	8
127	1610	15
4547	737	16
10418	7816	10
506	1671	2
2107	2853	10
130	9640	5
142	1964	8
116	327	5
5917	5391	3
121	7188	3
12	6339	19
102	4430	3
115	2985	0
103	5440	13
101	9739	3
112	7761	1
113	2450	17
1411	8650	2
12	3264	15
14	8302	7
103	1896	15
20651	1097	21
2310	4260	4
3302	6562	6
4402	3565	14
330	4884	1
14	2753	13
24579	9020	28
14	3629	19
845	9482	23
170	5818	4
659	6995	14
28133	2589	5
29458	3497	3
131	9391	9
19025	3662	20
393	6471	2
9591	7848	11
119	1223	2
101	9420	3
12	7215	13
12	3491	5
1012	4583	2
19030	3373	1
101	1794	14
305	8294	13
14	6254	13
115	3296	0
28850	2959	2
420	6052	14
993	9783	10
449	9163	13
4455	5029	8
4843	8931	13
118	1351	12
124	3634	6
147	7223	20
738	3990	19
8983	729	1
104	2767	10
12	3490	17
960	8879	1
14399	7119	7
196	4523	0
8711	2755	11
203	3865	17
227	6335	6
12	7948	5
85	9856	10
9904	9681	31
14	3754	17
215	9451	10
847	2624	8
961	1512	0
21	8118	17
2	851	8
128	5120	16
5894	8522	3
121	4795	6
121	8889	1
222	4106	0
2227	132	19
116	9543	10
130	1638	8
3911	148	14
1735	2212	14
14	7527	15
4160	1187	9
103	167	25
115	3623	0
400	338	8
157	6266	0
27638	5385	7
481	1928	9
35407	857	2
136	3393	14
14	5019	18
16	9271	5
1252	2207	4
1	1588	14
140	9136	17
3285	8061	13
232	1013	0
463	5621	5
12	8030	9
35053	9161	12
101	1431	2
14	1944	14
2478	5266	25
126	3155	4
27782	8546	0
102	9054	10
223	4398	0
1882	9698	10
162	5141	18
172	1481	1
12	9467	29
9891	1709	2
12933	6437	9
19249	5096	6
3606	3008	5
25683	8598	12
1036	4294	2
14	2133	21
7779	426	10
111	1602	8
12	9914	11
2435	3104	1
109	709	3
10366	5275	13
893	8074	9
103	7440	12
112	8232	25
257	3524	10
113	7328	11
1270	735	7
126	9695	6
13	4780	8
116	1976	1
3150	391	20
124	6754	2
307	8857	0
1867	8531	14
12	7091	3
137	4289	5
35535	2448	14
101	8885	17
30145	2259	6
21	9729	11
1157	2130	2
501	8011	14
4368	7027	1
17811	2420	4
14	5553	24
556	1797	7
1	30	4
4151	7116	9
122	846	10
101	5631	2
3069	1410	13
107	2697	20
3591	5493	7
114	1685	17
10545	5357	35
30232	170	18
113	6220	21
12	5695	14
32527	3941	5
2	1637	8
15529	7445	6
155	2725	12
119	2547	15
165	4087	18
103	7549	2
59	2885	15
116	2426	10
114	4568	11
19337	2578	1
459	3823	0
108	5262	1
103	9722	10
244	2220	13
2687	6628	0
33261	7038	7
192	6578	20
151	4549	18
2396	9815	2
3125	3269	1
57	6371	4
14	2630	32
11	2198	28
8	1296	3
6521	619	11
12	3355	5
112	7136	3
783	2311	1
6935	8670	1
401	8327	3
135	1668	0
6229	300	14
59	675	10
14745	9919	17
18821	6803	3
101	6973	9
119	8603	5
14	6450	5
335	8720	6
4835	2287	6
18965	3375	1
125	698	7
14	3733	19
175	5473	17
105	8381	18
9463	5265	14
251	8953	14
12	9808	7
113	4837	2
3312	8708	18
14	4367	37
12	3354	17
12	8606	5
3302	5490	3
236	180	21
342	4059	2
295	9440	10
371	1359	0
1796	6713	6
970	8246	5
240	6369	2
14	5596	22
14	9694	17
115	3160	0
101	854	16
7171	9835	4
101	6174	1
131	9360	11
1807	4716	3
122	1422	12
258	7496	1
102	5240	3
269	5269	10
17642	9844	8
288	9435	4
113	7820	19
137	4425	23
4179	1315	22
106	6767	30
133	962	12
133	2275	9
1275	459	9
2717	6675	22
104	913	15
2329	645	3
1583	1152	7
2	6560	8
808	1515	8
252	5851	6
791	5839	1
12	3450	10
8546	7196	13
124	4716	14
110	7744	2
147	3427	7
1227	2198	16
117	4373	14
145	6589	17
186	8738	0
209	6965	0
106	4299	28
106	162	8
4144	4055	6
14	2492	8
282	524	4
101	7665	14
103	9627	5
105	4541	16
713	7627	1
107	8940	11
104	5206	2
5326	7534	0
12	4830	5
2218	3278	4
18973	2256	8
133	3752	12
125	8594	7
35710	2723	11
17	4937	11
14022	497	10
109	3622	5
5528	391	12
155	5068	16
112	4995	1
103	2334	5
4454	6910	4
12	4922	13
120	7610	20
348	7196	6
514	4333	10
107	2114	21
1415	8725	10
154	6856	5
13246	4992	8
8941	1280	7
113	7010	8
228	687	2
14	312	19
981	3647	3
175	3435	7
31404	7379	16
2	6787	0
102	2426	3
1427	9154	12
344	1107	4
113	6342	2
57	9448	9
23500	5939	7
4378	7558	7
2258	3437	8
426	8589	6
7983	6859	0
129	2392	0
193	4703	0
110	4335	7
2051	592	17
1899	7981	21
14	5014	7
2838	4578	5
1614	7730	31
59	5824	13
20688	7921	26
12	5683	15
114	2963	11
458	8161	3
7338	454	12
21281	2767	5
15314	4117	8
1377	2065	6
1635	9535	1
582	5965	2
105	9081	3
127	8986	9
474	9532	9
229	6212	9
6412	6818	11
59	7406	24
982	976	7
121	7940	8
12	7672	6
153	6979	16
102	5051	20
102	8020	19
14	2960	16
375	2527	10
11324	7882	1
1178	5368	3
33481	5779	7
570	2382	3
101	8917	10
16432	3239	1
106	4839	4
585	1088	12
12	4787	11
114	7839	7
288	1817	8
104	7962	9
2	5007	9
501	6243	1
957	3898	21
33875	7429	18
3913	2568	1
4389	5839	12
24339	5722	18
8221	512	16
103	7671	21
24699	9253	8
501	2856	9
600	6140	6
23751	6580	11
33529	5079	7
1761	3995	5
319	3605	2
106	6464	23
59	4231	9
10304	2479	17
102	4925	2
142	1012	23
17722	4806	20
124	6788	15
2254	8387	3
17893	2597	8
12	1426	11
112	1899	5
261	4359	13
24533	8161	7
261	5932	19
103	8475	1
3692	7371	4
15414	8389	10
484	5795	5
118	8215	10
595	8241	3
147	6412	1
14	6463	16
7067	6784	3
119	6992	14
103	817	4
16	3869	8
1355	7730	23
240	576	14
102	9905	5
116	7191	9
220	6834	20
128	4184	15
130	4695	3
1181	8849	7
872	6553	8
4894	6166	15
12	7122	12
107	5901	2
104	9849	9
1663	5022	10
8787	1652	17
252	3805	17
101	5373	7
259	1065	1
572	6086	8
801	919	2
1511	5256	9
153	5063	11
23899	9119	23
130	1398	3
153	7976	12
172	7905	11
102	4603	22
187	7432	3
1594	3963	7
2091	5375	4
9316	5815	6
996	6840	6
28153	7664	15
103	594	14
103	1436	12
16942	9162	4
103	2198	23
1609	3703	12
416	1721	8
2334	9651	3
142	7094	8
25927	898	7
1232	286	20
7230	8035	6
372	9094	0
124	7652	9
4815	3015	1
105	3227	3
57	9058	3
2082	7267	4
14	7199	20
28537	8221	13
32803	1381	24
19664	6268	1
103	7513	17
20004	7010	11
10331	1012	28
2	5359	15
3234	3824	15
117	669	12
12	8735	8
4111	5083	9
25115	2704	2
137	5035	16
101	1013	1
323	7954	1
14	8593	30
1972	5388	14
475	6741	13
919	4901	7
10025	8532	2
13	7372	6
102	8946	11
3102	3896	19
114	4474	14
8066	8490	2
2922	3187	3
113	1154	15
20455	7938	5
258	4321	11
108	5576	12
103	2104	19
19592	9108	2
553	6476	0
574	2841	9
109	4550	2
12	5113	7
23610	618	13
643	943	3
1125	2928	21
120	6077	7
102	6014	12
24866	7887	5
13865	1291	0
208	7187	0
12	3967	20
249	3921	22
2817	7343	17
103	3511	7
1703	1396	3
14	4498	13
246	6813	10
883	2044	2
332	7108	5
107	7298	3
107	2752	9
953	1961	6
118	2482	14
14210	7081	8
1136	5612	12
3821	4645	0
151	6849	16
662	6382	6
109	2568	5
2120	3132	1
12	2411	39
188	2375	11
169	9865	14
11972	6747	12
13208	2373	9
3918	7616	10
315	4070	2
4864	2029	21
119	1244	19
105	9146	9
446	6809	0
27019	5314	7
26208	9107	18
106	3656	17
35491	5314	2
129	2623	0
326	1165	9
113	2048	6
139	516	12
142	1151	9
315	995	9
12	5658	9
12	7483	12
35193	1058	14
215	8466	1
3218	8092	24
103	6006	16
224	8128	4
114	4048	5
120	3452	16
102	5879	10
130	927	3
1451	7803	1
19315	3576	12
457	3433	2
167	3958	3
101	6801	8
101	7354	22
230	7981	7
36024	3574	1
14	7861	26
108	7591	15
522	2814	5
2312	2322	4
673	2579	18
14	7575	6
2	4206	31
206	2636	16
14	273	21
12	315	9
1826	171	5
156	8297	7
12	2586	12
5037	157	10
120	1407	9
2839	8398	8
16	8118	2
30546	9856	9
35774	8889	4
14	8150	16
14268	1321	0
9439	4643	24
35121	3695	12
122	6126	7
104	1047	4
435	4858	8
460	7936	9
351	4524	11
1032	6815	4
2138	9305	26
178	688	0
121	5665	7
9650	3912	22
1803	6445	0
8874	9208	5
2501	8974	15
123	165	6
9922	3304	9
181	6462	26
2355	6646	30
